,title,price,date,area-m2,owner,room,seller,sehir,ilce,mahalle
805,BODRUM YENİ NESİL TEK KATLI TAŞ VİLLA ,1650000,2018-12-03 00:00:00,180.0,Emlakçıdan,4+1,Bireysel,mugla,bodrum,turgutreis
806,ÇEŞME DALYANDA KAÇIRILMAYACAK MÜSTAKİL NATAMAM 6+1 HAVUZLU VİLLA,1300000,2018-12-06 00:00:00,320.0,Emlakçıdan,6+1,Kurumsal,izmir,cesme,dalyan
807,Zekeriyaköy\u0027de yeni oluşan site içerisinde bahçe dubleksi,1400000,2018-12-05 00:00:00,240.0,Emlakçıdan,4+1,Kurumsal,istanbul,sariyer,zekeriyakoy
808,RB\u0027denSATILIK GÜRE SIFIR LÜKS 4+1 TRİPLEKS MÜSTAKİL VİLLA 250 M2,1050000,2018-11-24 00:00:00,250.0,Emlakçıdan,4+1,Kurumsal,balikesir,edremit,gure
809,BODRUMDA PLAJLI SİTEDE ÇOK ÖZEL DEKORLU YABANCIDAN SATILIK VİLLA,1395000,2018-12-08 00:00:00,192.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,guvercinlik
810,A24  SİTE EMLAK SATILIK VİLLA  4+1 260 M2 LÜX ÖZEL PROJE,2000000,2018-12-13 00:00:00,260.0,Emlakçıdan,4+1,Kurumsal,izmir,narlidere,2
811,PANORAMİK MANZARALI LUX EŞYALI FİYATI DÜŞTÜ HEMEN ARAYIN !!,1128000,2018-11-16 00:00:00,140.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,sogucak
812,KUCUKUYUDA DENİZ MANZARALI SUPER VİLLA ,400000,2018-11-30 00:00:00,150.0,Emlakçıdan,4+1,Kurumsal,canakkale,ayvacik,kucukkuyu
813,PROJE-N DEN YALIKAVAK TA MÜSTAKİL TADINDA ULTRALÜX VİLLALAR..!!!,6000000,2018-12-06 00:00:00,170.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
814,Bodrum Yalıkavak Satılık Dubleks,1300000,2018-12-12 00:00:00,130.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
815,DİKİLİ CUMHURİYET MAHALLESİNDE SATILIK BAHÇELİ TRİPLEKS,615000,2018-11-24 00:00:00,160.0,Emlakçıdan,4+1,Kurumsal,izmir,dikili,cumhuriyet
816,DİDİM SATILIK MÜSTAKİL GİRİŞLİ BAHÇELİ 3+1 TRİPLEKS VİLLA ,360000,2018-11-23 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,mavisehir
817,DOĞUŞTAN TURGUTREİS FENERMEVKİİ DENİZ MANZARALI4+1 VİLLA,675000,2018-12-13 00:00:00,160.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,turgutreis
818,DİDİM ÇAMLIK MAHALLESİNDE SATILIK TEK MÜSTAKİL YAZLIK,850000,2018-12-13 00:00:00,250.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,camlik
819,ÇEŞMEALTI\u0027NDA HAVUZLU SİTEDE SATILIK VİLLALAR,925000,2018-12-10 00:00:00,120.0,Emlakçıdan,3+1,Kurumsal,izmir,urla,denizli
820,Bodrum Gündoğan Merkez Sürekli Yaşanır Yer Denize Yakın 3+1Villa,1250000,2018-11-21 00:00:00,140.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gundogan
821,CADDE ÜSTÜ.. GÜVENLİK.. HAVUZ.. KÖŞE.. BAHÇELİ VİLLA.. FİNANSMAN,850000,2018-12-13 00:00:00,360.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
822,GEYLANİDEN SATILIK 400M2 İÇERİSİNDE DENİZ MANZARALI VİLLA ,1600000,2018-12-13 00:00:00,400.0,Emlakçıdan,6+1,Kurumsal,yalova,merkez,kadikoy
823,DİDİMDE 4+1 AYRI MUTFAK ÖN CEPHE LÜKS VİLLA ,479000,2018-12-03 00:00:00,190.0,Emlakçıdan,4+1,Bireysel,aydin,didim,efeler
824,ÇÖZÜMDEN B.ÇEKMECEDE TEPEKENT\u0027TE NATAMAM TRİPLEKS VİLLA,1250000,2018-12-13 00:00:00,550.0,Emlakçıdan,7+2,Kurumsal,istanbul,buyukcekmece,turkoba
825,BOYALIK\u0027TA SATILIK 3+1 KÖŞE KONUMLU  BAHÇELİ YAZLIK,1000000,2018-12-12 00:00:00,130.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,boyalik
826,Güzelbahçede Satılık Villa Müstaki Havuz Bahçe Lüx Doğa Yeşil ,2650000,2018-12-13 00:00:00,295.0,Emlakçıdan,5+2,Kurumsal,izmir,guzelbahce,kahramandere
827,TANER EMLAK\u0027TAN HÜRPINAR DA 3+1 SATILIK VİLLA,1000000,2018-11-28 00:00:00,200.0,Emlakçıdan,3+1,Kurumsal,sakarya,sapanca,soguksu
828,DİDİM SATILIK 4+1 MÜSTAKİL SIFIR VİLLA,480000,2018-12-10 00:00:00,150.0,Emlakçıdan,4+1,Kurumsal,aydin,didim,efeler
829,Çeşme Alacatı\u0027da Bakımlı Havuzlu Satılık Villa,1400000,2018-12-13 00:00:00,300.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
830,ALTINOLUK GÜNAY EMLAKTAN GÜRE SSK\u0027DA DENİZE SIFIR HAVUZLU VİLLA,750000,2018-12-13 00:00:00,160.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
831,ÇAYYOLU ESKİŞEHİR YOLU ÜZERİNDE SATILIK VİLLA,725000,2018-12-10 00:00:00,250.0,Emlakçıdan,4+2,Kurumsal,ankara,cankaya,koru
832,TAYFUROĞLUNDAN ŞİLE KUMBABADA HAVUZLU MÜSTAKİL 4+1 VİLLA,1250000,2018-12-07 00:00:00,180.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,kumbaba
833,SEZGİN KARTAL...ALAÇATI MERKEZE YAKIN MÜSTAKİL HAVUZLU TAŞ VİLLA,950000,2018-12-13 00:00:00,120.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
834,ÇİĞLİ EVKA-2 DE 200M2 4+1 FULL LÜKS TADİLATLI TERASLI TRİPLEKS,800000,2018-12-13 00:00:00,200.0,Emlakçıdan,4+1,Kurumsal,izmir,cigli,evka
835,KAYA GAYRM.DEN GUZELBAHCE SITEDE MANZARALI 5+1 VILLA,1250000,2018-12-09 00:00:00,230.0,Emlakçıdan,5+1,Kurumsal,izmir,guzelbahce,kahramandere
836,Binsesinde Özel Mimarili 750 m2 bahçeli Villa Sistemden,3950000,2018-11-23 00:00:00,550.0,Emlakçıdan,6+2,Kurumsal,ankara,cankaya,mutlukent
837,SAPANCA TANER EMLAK\u0027TAN MAŞUKİYE \u0027 DE TRİPLEKS VİLLA,1600000,2018-11-14 00:00:00,250.0,Emlakçıdan,6+2,Kurumsal,kocaeli,kartepe,masukiye
838,BODRUM KADIKALESİ\u0027NDE SATILIK DENİZE SIFIR 3+1 VİLLA,1750000,2018-12-13 00:00:00,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
839,ALTINOLUK SATILIK YAĞCILARDA DENİZE 150 METRE BAHÇELİ VİLLA,1050000,2018-11-19 00:00:00,130.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
840,Menderes Mithatpaşa Mah. 4+1 Sıfır Satılık Lüks Tripleksler,690000,2018-12-13 00:00:00,250.0,Emlakçıdan,4+1,Kurumsal,izmir,menderes,mithatpasa
841,BODRUM YALIKAVAK\u0027TA SATILIK DENİZ MAZARALI BAHÇELİ DUBLEX VİLLA,846000,2018-12-12 00:00:00,125.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
842,AYVADA EMLAK DANN ÖREN DE LÜKS TRİPLEKS VİLLA  ,525000,2018-12-13 00:00:00,130.0,Emlakçıdan,4+1,Kurumsal,balikesir,burhaniye,oren
843,Muğla Ortaca Satılık 2 Adet Bunglow Villa Ref.Kodu2096,1770000,2018-12-04 00:00:00,296.0,Emlakçıdan,4+3,Kurumsal,mugla,ortaca,arikbasi
844,GÜVENLİKLİ SİTEDE SAYISIZ NİTELİKLİ GÖL MANZARALI AKILLI VİLLA F,870000,2018-12-13 00:00:00,400.0,Emlakçıdan,5+2,Kurumsal,ankara,golbasi,bahcelievler
845,BEBEKTE SATILIK KELEPİR MUHTEŞEM KONUMDA VİLLA,18470000,2018-12-10 00:00:00,1350.0,Emlakçıdan,7+2,Kurumsal,istanbul,besiktas,bebek
846,BODRUM KONACIK\u0027TA MERKEZİ KONUMLU SİTEDE DUBLEKS VİLLA,1000000,2018-12-13 00:00:00,125.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,konacik
847,EMR EMLAKTAN YALIKAVAKTA DOĞA VE DENİZ MANZARALI 3+1 VİLLA,575000,2018-11-20 00:00:00,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,geris
848,DİDİM ALTINKUM DA SATILIK EŞYALI HAVUZLU 4+1 MÜSTAKİL VİLLA,500000,2018-12-08 00:00:00,250.0,Emlakçıdan,4+1,Kurumsal,aydin,didim,altinkum
849,ORMAN YANI BÜYÜK BAHCELİ MÜSTAKİL YAŞAM,1850000,2018-12-06 00:00:00,350.0,Emlakçıdan,5+1,Kurumsal,ankara,cankaya,mutlukent
850,MUGLA BODRUM AKYARLARDA SATILIK DUBLEKS 6+2 DENİZ MANZARALI ,1600000,2018-12-13 00:00:00,445.0,Emlakçıdan,6+2,Kurumsal,mugla,bodrum,akyarlar
851,AÇIKEL\u0027DEN GÜZELBAHÇE MALTEPE\u0027DE DOĞA İÇERİSİNDE SIFIR 4+1 VİLLA,1850000,2018-12-12 00:00:00,200.0,Emlakçıdan,4+1,Kurumsal,izmir,guzelbahce,maltepe
852,EXEN\u0027DEN MAVİŞEHİR VENEDİK VİLLALARINDA ÖZEL TRİPLEKS ,5000000,2018-12-10 00:00:00,240.0,Emlakçıdan,4+1,Kurumsal,izmir,karsiyaka,mavisehir
853,Çeşme de SATILIK BOYALIKTA 4+1 HAVUZLU DENİZE 50 MT SÜPER VİLLA,2750000,2018-12-11 00:00:00,180.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,boyalik
854,BODRUMDA DENİZ KENARI PLAJLI REZİDANS SİTEDE MANZARALI 3+1 VİLLA,1605000,2018-12-09 00:00:00,146.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gundogan
855,ŞEHİR ORTASINDA BAHÇELİ MÜSTAKİL YAŞAM ERYAMAN GAYRİMENKULDEN,409000,2018-12-10 00:00:00,140.0,Emlakçıdan,4+1,Kurumsal,ankara,etimesgut,altay
856,MARMARAEREĞLİSİ YENİÇİFTLİK KAPTAN COUNTRY \u0027DE SATILIK VİLLA,1850000,2018-12-11 00:00:00,215.0,Emlakçıdan,5+1,Kurumsal,tekirdag,marmaraereglisi,yeniciftlik
857,KAŞ KALKAN\u0027 DA DENİZ MANZARALI PLAJA 500 M SATILIK LÜKS VİLLA,1400000,2018-12-11 00:00:00,295.0,Emlakçıdan,5+1,Kurumsal,antalya,kas,kalkan
858,"KUŞADASI DAVUTLARDA,AVRUPA TASARIMI, 6+1 SATILIK VİLLA,",750000,2018-12-11 00:00:00,240.0,Emlakçıdan,6+1,Kurumsal,aydin,kusadasi,davutlar
859,ALTINOLUK SATILIK PANAROMİK DENİZ MANZARALI HAVUZLU 3+1 VİLLALR,650000,2018-11-29 00:00:00,120.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
860,HAKAN\u0027DAN AKÇAY DA GÜVENLİ KONFORLU VE BAŞARILI BİR YAŞAM!!!,900000,2018-11-29 00:00:00,170.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,akcay
861,BÜTÜN ADALRI SEYREDEBİLECEĞİNİZ MUHTEŞEM MANZARASI İLE SIFIR VİL,750000,2018-12-09 00:00:00,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gumusluk
862,CEMRE EMLAKTAN SATILIK  DENİZE YAKIN  VİLLA,750000,2018-12-11 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,gure
863,İNŞAAT FİRMASINDAN YERDEN ISITMA-ÖZEL HAVUZLU 300M2 LÜX VİLLALAR,875000,2018-12-13 00:00:00,300.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,kadinlar
864,İNCEK PARLAMENTERLER SİTESİNDE KÖŞE BAŞI 400m2 ARSALI NATAMAM ,550000,2018-12-13 00:00:00,388.0,Emlakçıdan,6+2,Bireysel,ankara,golbasi,incek
865,KONACIK\u0027TA DENİZ MANZARALI SİTE İÇİ 3+1 TEK KATLI MÜSTAKİL VİLLA,3750000,2018-12-10 00:00:00,188.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,konacik
866,BODRUM GÜMÜŞLÜK\u0027TE SATILIK SİTE İÇİ DENİZE YAKIN TEK KAT 3+1 EV,1100000,2018-12-13 00:00:00,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gumusluk
867,TURGUTREİS YALI\u0027DA SATILIK FULL DENİZ MANZARALI TRİPLEKS,1100000,2018-12-13 00:00:00,180.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,turgutreis
868,"REMAX ASİST\u0027TEN, KİLYOS\u0027TA MÜSTAKİL MUHTEŞEM VİLLA",2350000,2018-12-10 00:00:00,330.0,Emlakçıdan,6+2,Kurumsal,istanbul,sariyer,kumkoy
869,İZMİR MENDERES ÖZDERE DE DENİZE 100 M LÜX VİLLA 3+1,1100000,2018-12-12 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,izmir,menderes,cukuralti
870,ALTINOLUK MERKEZDE SATILIK DOĞA İLE İÇ İÇE 4+2 TRİPLEX VİLLALAR,750000,2018-12-11 00:00:00,180.0,Emlakçıdan,4+2,Kurumsal,balikesir,edremit,altinoluk
871,ÇANKAYA ALACAATLI YAŞAMKENT SATILIK VİLLA 5+1 270M2 NAKKAŞ EVLER,1100000,2018-12-13 00:00:00,300.0,Emlakçıdan,5+1,Kurumsal,ankara,cankaya,alacaatli
872, BODRUM TURGUTREİSTE SATILIK LUKS 4+2 VİLLA,15000000,2018-12-13 00:00:00,550.0,Emlakçıdan,4+2,Kurumsal,mugla,bodrum,turgutreis
873,İZMİR SEFERİHİSAR DOGANBEYDE DENİZ MANZARALİ YAZLIK 4+1,470000,2018-12-13 00:00:00,120.0,Emlakçıdan,3+2,Kurumsal,izmir,seferihisar,ataturk
874,ERZURUM KAYAKYOLU VİLLALAR DA 6+1 SATILIK DAİRE,900000,2018-12-12 00:00:00,650.0,Emlakçıdan,6+1,Kurumsal,erzurum,palandoken,yunusemre
875,KUŞADASI DAVUTLARDA KAÇIRILMAYACAK BÜYÜK FIRSAT 6+1SATILIK VİLLA,335000,2018-12-10 00:00:00,180.0,Emlakçıdan,6+1,Kurumsal,aydin,kusadasi,davutlar
876,Bodrum Gündoğan\u0027da Süper Manzaralı Çok Özel Villa,4500000,2018-12-13 00:00:00,407.0,Emlakçıdan,6+2,Kurumsal,mugla,bodrum,gundogan
877,Altınoluk Merkezde Satılık 3+2 Tripleks (Özinal Emlak\u0027tan),650000,2018-11-13 00:00:00,160.0,Emlakçıdan,3+2,Kurumsal,balikesir,edremit,altinoluk
878,Göltürkbükü Havana Evleri\u0027nde Denize sıfır Satılık Villa ,2700000,2018-12-11 00:00:00,150.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,golturkbuku
879,Çeşme Alaçatı Köyiçinde Mükemmel Konum Sıfır Müstakil Taş Villa,3000000,2018-12-11 00:00:00,130.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
880,VİZYON\u0027DAN KARŞIYAKA\u0027DA SİTEDE YAPILI MANZARALI ŞAHANE VİLLA,499000,2018-12-06 00:00:00,180.0,Emlakçıdan,4+2,Kurumsal,ankara,golbasi,karsiyaka
881,SAPANCA BÖLGESİNİN EN ÖZEL PEYZAJINA SAHİP SİTEDE VİLLA..,575000,2018-12-13 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,sakarya,sapanca,rustempasa
882,"addRess\u0027TEN...ÇAYYOLU SİYASAL\u0027DA ÖNÜ YEŞİL ALAN, KÖŞE VİLLA",1700000,2018-11-28 00:00:00,380.0,Emlakçıdan,4+2,Kurumsal,ankara,cankaya,prof
883,ALTINOLUK SATILIK SIFIR VİLLA YAZLIK - DENİZ MANZARALI,650000,2018-12-11 00:00:00,200.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
884,"Güzelbahçe - Kahramandere\u0027de, 310m2, 5+2, havuzlu, SIFIR villa!",2050000,2018-12-05 00:00:00,310.0,Emlakçıdan,5+2,Kurumsal,izmir,guzelbahce,kahramandere
885, ÇEŞMEALTINDA DENİZE YAKIN MERKEZİ KONUM MÜSTAKİL BAKIMLI VİLLA,770000,2018-12-06 00:00:00,180.0,Emlakçıdan,3+1,Kurumsal,izmir,urla,guvendik
886,DEMİR DELUXE B.ÇEKMECE ARSA FİYATINA ACİL SATILIK NATAMAM VİLLA,600000,2018-12-13 00:00:00,300.0,Emlakçıdan,6+2,Kurumsal,istanbul,buyukcekmece,kumburgaz
887,DİDİM AKBÜK SATILIK 485M2 ARSA İÇİNDE 4+1 DENİZ MANZARALI VİLLA,850000,2018-12-13 00:00:00,270.0,Emlakçıdan,4+1,Kurumsal,aydin,didim,akbuk
888,AKÇAY DA SATILIK **DeNiZe ÇoOK YaKıN** DENİZ MANZARALI 3+1 VİLLA,650000,2018-12-12 00:00:00,160.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,akcay
889,KAZANÇ\u0027TAN MENTEŞTE 3+1 ÜÇ CEPHELİ ULTRA LÜX SIFIR VİLLA,350000,2018-12-13 00:00:00,190.0,Emlakçıdan,3+1,Kurumsal,mersinicel,yenisehir,mentes
890,FIRSAT Fehtiye Göcek te Müstakil 2+1 Triplex Villa,3555000,2018-12-11 00:00:00,130.0,Emlakçıdan,2+1,Kurumsal,mugla,fethiye,gocek
891,BODRUM MERKEZDE BAHCELI DENIZ MANZARALI TRIBLEKS VILLA,12000000,2018-12-06 00:00:00,290.0,Emlakçıdan,6+2,Bireysel,mugla,bodrum,kumbahce
892,DUACI DA ÇOK İYİ KONUM DA 875m2 ARSA İÇİN DE MÜSTAKİL VİLLA,1850000,2018-12-13 00:00:00,620.0,Emlakçıdan,6+2,Kurumsal,antalya,kepez,duaci
893,"Güzelbahçe Satılık Villa Bahçeli Sahile\u0026Otobana Yakın A24 SİTE,",1950000,2018-12-13 00:00:00,260.0,Emlakçıdan,5+1,Kurumsal,izmir,guzelbahce,yali
894,FUNDA AKSOY-TEK YETKİLİ-ÇEKMEKÖY-ÖMERLİ-KASABA-İKİZ VİLLA,3500000,2018-12-13 00:00:00,275.0,Emlakçıdan,4+1,Kurumsal,istanbul,cekmekoy,omerli
895,Çatalca Çakılda 14450 m2 Arsa İçinde 2 Adet Villalı Satılık Arsa,5000000,2018-12-11 00:00:00,14450.0,Emlakçıdan,6+2,Kurumsal,istanbul,catalca,cakil
896,YALIKAVAK GERİŞ TE TAM MÜSTAKİL DENİZ MANZARALI VİLLA,5100000,2018-12-12 00:00:00,435.0,Emlakçıdan,5+1,Kurumsal,mugla,bodrum,geris
897,7/24 GUVENLIK-HAVUZ-BAHÇE-YENİ-LÜX-520 M2 MÜSTAKİL FIRSAT VİLLAA,850000,2018-12-13 00:00:00,520.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,degirmendere
898,Şebnem Özgül\u0027den Florya da Satılık Müstakil Ev,7500000,2018-12-10 00:00:00,450.0,Emlakçıdan,7+1,Kurumsal,istanbul,bakirkoy,senlikkoy
899,Köşebaşı  Ful yapılı 3 katlı villa ,430000,2018-12-06 00:00:00,200.0,Emlakçıdan,5+2,Kurumsal,ankara,yenimahalle,inonu
900,BAYRAKTAR\u0027DAN ELİT SİTEDE ÖZEL BAHÇELİ VİLLA,950000,2018-12-12 00:00:00,150.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,cavus
901,META\u0027DAN SARIYER ZEKERİYAKÖY\u0027DE 5+2 300 m2 VİLLA,4250000,2018-11-13 00:00:00,300.0,Emlakçıdan,5+2,Kurumsal,istanbul,sariyer,zekeriyakoy
902,PELİTKÖY SAHİL\u0027DE MUHTEŞEM DENİZ MANZARALI SATILIK VİLLA,1200000,2018-11-13 00:00:00,120.0,Emlakçıdan,3+1,Kurumsal,balikesir,burhaniye,pelitkoy
903,Efe Emlaktan Satılık Çukuraltı merkezde lüx villa..,800000,2018-12-08 00:00:00,140.0,Emlakçıdan,3+1,Bireysel,izmir,menderes,cukuralti
904,Çeşmealtı\u0027nda deniz ve körfez manzaralı müstakil villa,1100000,2018-12-13 00:00:00,236.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,denizli
905,ALAÇATI\u0027DA HAVUZLU 3+1 SATILIK MÜSTAKİL FIRSAT TRİPLEKS TAŞVİLLA,1850000,2018-12-11 00:00:00,170.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
906,KIZKALESİNDE SATILIK DUBLEKS SÜPER LUKS VİLLA,670000,2018-12-10 00:00:00,440.0,Emlakçıdan,4+1,Bireysel,mersinicel,erdemli,kizkalesi
907,GÜNCELEMLAK  KESTANECİ MAHALLESİN DE VİLLALAR SATIYOR,475000,2018-12-07 00:00:00,176.0,Emlakçıdan,4+1,Kurumsal,zonguldak,eregli,kestaneci
908,ÇÖZÜMDEN B.ÇEKMECE TEPEKENT\u0027TE SIFIR HAVUZLU BEYAZ KONAK.,5500000,2018-12-13 00:00:00,600.0,Emlakçıdan,5+2,Kurumsal,istanbul,buyukcekmece,turkoba
909,BAYRAKTARDAN ŞİLE KUMBABA\u0027DA HAVUZLU SIFIR VİLLA,1300000,2018-12-12 00:00:00,200.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,kumbaba
910,DENİZ YAKININDA ORMAN MANZARALI BAHÇELİ 4+1 350 M2 FERAH VİLLA,450000,2018-12-08 00:00:00,350.0,Emlakçıdan,4+1,Kurumsal,izmir,menderes,ozdere
911,BAHÇEŞEHİR BOĞAZKÖY.. MÜSTAKİL BAHÇELİ SATILIK VİLLA - FİNANSMAN,1500000,2018-12-13 00:00:00,360.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
912,BEYSUKENT BEYKÖY SİTESİ SATILIK VİLLA,1250000,2018-12-10 00:00:00,320.0,Emlakçıdan,5+1,Kurumsal,ankara,cankaya,mutlukent
913,BODRUM AKYARLAR\u0027DA SATILIK DENİZ MANZARALI HAVUZLU VİLLA,950000,2018-12-13 00:00:00,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,akyarlar
914,ÜÇ ELMAS\u0027TAN MENDERES MERKEZDE SÜPER FIRSAT 4+1 LÜKS VİLLA,600000,2018-12-10 00:00:00,180.0,Emlakçıdan,4+1,Kurumsal,izmir,menderes,golcukler
915, MEGA WORLD\u0027DEN ŞIK TASARLANMIŞ İSKANLI SİTEDE ÖZEL İKİZ VİLLA,1650000,2018-11-25 00:00:00,325.0,Emlakçıdan,4+1,Kurumsal,istanbul,sariyer,zekeriyakoy
916,ÇATALCA DA SATILIK MUHTEŞEM ÇİFTLİK EVİ-VİLLA,9000000,2018-12-13 00:00:00,500.0,Emlakçıdan,10+1,Kurumsal,istanbul,catalca,kaleici
917,YENİKÖY MEVKİNDE SATILIK VİLLA,1530000,2018-12-13 00:00:00,400.0,Emlakçıdan,7+2,Kurumsal,antalya,dosemealti,nebiler
918,Deniz Manzaralı 2 Tane Terası Olan 150 m2 Tribleks(Takasda Olur),1500000,2018-12-06 00:00:00,300.0,Emlakçıdan,5+2,Kurumsal,istanbul,beylikduzu,marmara
919,DİDİM SATILIK 4+1 ÇAMLIK MEVKİ LÜX VİLLA,800000,2018-12-08 00:00:00,300.0,Emlakçıdan,4+1,Bireysel,aydin,didim,camlik
920,Beykoz Konakları deck teraslı ayrı misafir evi olan düz girişli ,8250000,2018-12-10 00:00:00,500.0,Emlakçıdan,5+1,Kurumsal,istanbul,beykoz,acarlar
921,DOĞAL YAŞAM KÖYÜ SİTESİNDE MASRAFSIZ VİLLA***,420000,2018-12-08 00:00:00,95.0,Emlakçıdan,2+1,Kurumsal,istanbul,buyukcekmece,kamiloba
922,AKSU PINARLI MAHALLESİ ANFAŞ ARKASI SİTEDE SATILIK 5+1 DAİRE,750000,2018-12-08 00:00:00,250.0,Emlakçıdan,5+1,Kurumsal,antalya,aksu,pinarli
923,ALTINOLUK GÜNAY EMLAKTAN KÖYDE MANZARALI 4+1 LÜKS TRİPLEKS,1500000,2018-12-13 00:00:00,185.0,Emlakçıdan,4+1,Kurumsal,balikesir,edremit,altinoluk
924,Altınoluk Deniz Tarafında Satılık 3+1 Lüks Villa- Denize 100 Mt,500000,2018-12-09 00:00:00,140.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
925,"İNCEK\u0027TE BULVARA 100 mt. MESAFEDE BAHÇELİ, HAVUZLU VİLLA",1750000,2018-11-29 00:00:00,620.0,Emlakçıdan,10+1,Kurumsal,ankara,golbasi,incek
926,ÇANAKKALE AYVACIK KÜÇÜKKUYU SAHİL MAH DENİZE YAKIN SATILIK VİLLA,1300000,2018-11-26 00:00:00,250.0,Emlakçıdan,4+1,Kurumsal,canakkale,ayvacik,kucukkuyu
927,ALTINOLUK KAZDAĞLARINDA SATILIK PANOROMİK DENİZ MANZARALI VİLLA,685000,2018-12-08 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
928,GİRNE MERKEZ\u0027DE SATILIK 3+1 KONUT,218000,2018-12-13 00:00:00,165.0,Emlakçıdan,3+1,Kurumsal,kktc,girne,zeytinlik
929,GÜMÜŞLÜK MERKEZDE SIFIR 3+1 DUBLEKS VİLLA,1500000,2018-12-11 00:00:00,140.0,Emlakçıdan,3+1,Bireysel,mugla,bodrum,gumusluk
930,"Çeşme Dalyanda, Müstakil Havuzlu, 4+1, Merkeze Yakın, Lüx Villa",1600000,2018-12-12 00:00:00,120.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,dalyan
931,DİDİM\u0027DE SATILIK TURYAP\u0027TAN  BAHÇELİ 3+1 VİLLA,300000,2018-12-13 00:00:00,155.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,efeler
932,Bodrum Gümüşlük\u0027te Satılık Villa,1350000,2018-12-13 00:00:00,150.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,gumusluk
933,SAROZ EMLAKTAN İZMİRİN YENİ MERKEZİ BAYRAKLIDA PROJEDEN SATILIK,1250000,2018-12-07 00:00:00,268.0,Emlakçıdan,4+1,Kurumsal,izmir,bayrakli,osmangazi
934,ACİİLL ŞİLE ÇAVUŞ MALHALLESİNDE SİTE İÇERİSİNDE LÜKS VİLLALAR,560000,2018-12-11 00:00:00,145.0,Emlakçıdan,3+1,Kurumsal,istanbul,sile,cavus
935,SATILIK VİLLA 4+2 TRİPLEKS İKİZ(BİR TANESİ) SERDAR MAH. FULL DENİZ MANZARALI,495000,2018-12-07 00:00:00,230.0,Emlakçıdan,4+2,Kurumsal,kocaeli,izmit,serdar
936,EŞSİZ BOĞAZ VE DOĞA MANZARALI EMSALSİZ KONUMDA ÇOK ÖZEL VİLLA,2100000,2018-12-12 00:00:00,140.0,Emlakçıdan,3+1,Bireysel,istanbul,sariyer,zekeriyakoy
937,AKKUYU DA SATILIK VİLLA ,250000,2018-12-13 00:00:00,200.0,Emlakçıdan,3+1,Kurumsal,mersinicel,erdemli,arslanli
